event_id	sample_id	patient_id	fusion_name	partner_gene	frame_status	target_role	breakpoint_genomic	breakpoint_exon	breakpoint_protein_position	is_intronic_breakpoint	domain_status	domain_retained_fraction	domain_is_truncated	retained_domains	lost_domains	disrupted_domains	source_annotation_text	source_site2_effect_on_frame
EVT-P-0020410-T01-IM6-24	P-0020410-T01-IM6		DDX21-FGFR2	DDX21	in-frame	five_prime	123243048	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - DDX21 (NM_004728) fusion (FGFR2 exons 1-17 fused to DDX21 exons 2-15 ): c.2301+164:FGFR2_c.88-860:DDX21inv | Protein Fusion: in frame  {FGFR2:DDX21}	NA
EVT-P-0018869-T03-IM6-26	P-0018869-T03-IM6		FGFR2-ABLIM1	ABLIM1	in-frame	five_prime	123242601	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - ABLIM1 (NM_002313) fusion: c.2301+611:FGFR2_c.895-12244:ABLIM1del | Protein Fusion: in frame  {FGFR2:ABLIM1}	NA
EVT-P-0026275-T01-IM6-27	P-0026275-T01-IM6		FGFR2-ADAM12	ADAM12	unknown	five_prime	123246899	15	676	False	disrupted	0.7075812274368231	True			Protein tyrosine and serine/threonine kinase	FGFR2 (NM_000141) - ADAM12 (NM_003474) rearrangement: c.2026:FGFR2_c.1618+5260:ADAM12dup | Protein Fusion: mid-exon  {FGFR2:ADAM12}	NA
EVT-P-0020164-T01-IM6-28	P-0020164-T01-IM6		FGFR2-ADAM9	ADAM9	in-frame	five_prime	123242738	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - ADAM9 (NM_003816) fusion: t(8;10(p11.22;q26.13)(chr8:g.38901161::chr10:g.123242738) | Protein Fusion: in frame  {FGFR2:ADAM9}	NA
EVT-P-0018920-T01-IM6-29	P-0018920-T01-IM6		FGFR2-AHCYL1	AHCYL1	in-frame	five_prime	123242706	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - AHCYL1 (NM_006621) fusion (FGFR2 exons 1-17 fused in-frame with AHCYL1 exons 2-17): t(1;10)(p13.3;q26.13)(chr1:g.110531185::chr10:g.123242706) | Protein Fusion: in frame  {FGFR2:AHCYL1}	NA
EVT-P-0000644-T01-IM3-30	P-0000644-T01-IM3		FGFR2-AHCYL1	AHCYL1	in-frame	three_prime	123239745	18	768	True	lost	0.0	False		Protein tyrosine and serine/threonine kinase		NA | Protein fusion: in frame (AHCYL1-FGFR2)	NA
EVT-P-0012666-T01-IM5-31	P-0012666-T01-IM5		FGFR2-AMOT	AMOT	in-frame	five_prime	123241762	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - AMOT (NM_001113490) Rearrangement : t(10;X)(q26.13.1;q23)(chr10:g.123241762::chrX:g.112058354) | Protein fusion: in frame (FGFR2-AMOT)	NA
EVT-P-0047504-T01-IM6-32	P-0047504-T01-IM6		FGFR2-ATAD1	ATAD1	in-frame	five_prime	123241680	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - ATAD1 (NM_032810) fusion: c.2301+1532:FGFR2_c.831+3993:ATAD1del | Protein Fusion: in frame  {FGFR2:ATAD1}	NA
EVT-P-0017424-T01-IM6-33	P-0017424-T01-IM6		FGFR2-ATE1	ATE1	out-of-frame	five_prime	123240443	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - ATE1 (NM_001001976) rearrangement: c.2302-908:FGFR2_c.1379-520:ATE1dup | Protein Fusion: out of frame  {FGFR2:ATE1}	NA
EVT-P-0063512-T01-IM7-35	P-0063512-T01-IM7		FGFR2-ATE1	ATE1	unknown	five_prime	123263336	10	469	False	lost	0.0	False		Protein tyrosine and serine/threonine kinase		FGFR2 (NM_000141) - ATE1 (NM_001001976) rearrangement: c.1407:FGFR2_c.943-1893:ATE1dup | Protein Fusion: mid-exon  {FGFR2:ATE1}	NA
EVT-P-0063625-T01-IM7-36	P-0063625-T01-IM7		FGFR2-ATE1	ATE1	in-frame	five_prime	123242847	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - ATE1 (NM_001001976) fusion: c.2301+365:FGFR2_c.975+6106:ATE1dup | Protein Fusion: in frame  {FGFR2:ATE1}	NA
EVT-P-0052794-T01-IM6-38	P-0052794-T01-IM6		FGFR2-BAIAP2L1	BAIAP2L1	in-frame	five_prime	123240813	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - BAIAP2L1 (NM_018842) fusion: t(7;10)(q22.1;q26.13)(chr7:g.98001949::chr10:g.123240813) | Protein Fusion: in frame  {FGFR2:BAIAP2L1}	NA
EVT-P-0059296-T01-IM7-39	P-0059296-T01-IM7		FGFR2-BAIAP2L1	BAIAP2L1	in-frame	five_prime	123242027	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - BAIAP2L1 (NM_018842) fusion: t(7;10)(q22.1;q26.13)(chr7:g.98029133::chr10:g.123242027) | Protein Fusion: in frame  {FGFR2:BAIAP2L1}	NA
EVT-P-0004520-T01-IM5-41	P-0004520-T01-IM5		FGFR2-BICC1	BICC1	in-frame	five_prime	123240269	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2(NM_000141) - BICC1( NM_001080512) Fusion (FGFR2 exon 17 fused with exon 10 of BICC1) :  c.2302-734:FGFR2_c.1180-924:BICC1inv | Protein fusion: in frame (FGFR2-BICC1)	NA
EVT-P-0013174-T01-IM5-42	P-0013174-T01-IM5		FGFR2-BICC1	BICC1	in-frame	five_prime	123240123	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - BICC1 (NM_001080512) fusion (FGFR2 exons 1-17 with BICC1 exons 16-21): c.2302-588:FGFR2_c.2182-284:BICC1inv | Protein fusion: in frame (FGFR2-BICC1)	NA
EVT-P-0049135-T07-IM7-43	P-0049135-T07-IM7		FGFR2-BICC1	BICC1	in-frame	five_prime	123239791	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - BICC1 (NM_001080512) fusion: c.2302-256:FGFR2_c.238-36290:BICC1inv | Protein Fusion: in frame  {FGFR2:BICC1}	NA
EVT-P-0068640-T01-IM7-44	P-0068640-T01-IM7		FGFR2-BICC1	BICC1	in-frame	five_prime	123240444	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - BICC1 (NM_001080512) fusion: c.2302-909:FGFR2_c.238-18504:BICC1inv | Protein Fusion: in frame  {FGFR2:BICC1}	NA
EVT-P-0049135-T03-IM6-45	P-0049135-T03-IM6		FGFR2-BICC1	BICC1	in-frame	five_prime	123239791	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - BICC1 (NM_001080512) fusion: c.2302-256:FGFR2_c.238-36290:BICC1inv | Protein Fusion: in frame  {FGFR2:BICC1}	NA
EVT-P-0049133-T04-IM6-46	P-0049133-T04-IM6		FGFR2-BICC1	BICC1	in-frame	five_prime	123242098	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - BICC1 (NM_001080512) fusion: c.2301+1114:FGFR2_c.237+29879:BICC1inv | Protein Fusion: in frame  {FGFR2:BICC1}	NA
EVT-P-0006885-T01-IM5-48	P-0006885-T01-IM5		FGFR2-BICC1	BICC1	in-frame	five_prime	123240587	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - BICC1 (NM_001080512) rearrangement: c.2302-1052:FGFR2_c.238-5239:BICC1inv | Protein fusion: in frame (FGFR2-BICC1)	NA
EVT-P-0051773-T01-IM6-49	P-0051773-T01-IM6		FGFR2-BICC1	BICC1	in-frame	five_prime	123242828	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - BICC1 (NM_001080512) fusion: c.2301+384:FGFR2_c.237+13961:BICC1inv | Protein Fusion: in frame  {FGFR2:BICC1}	NA
EVT-P-0049133-T02-IM6-50	P-0049133-T02-IM6		FGFR2-BICC1	BICC1	in-frame	five_prime	123242098	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - BICC1 (NM_001080512) fusion: c.2301+1114:FGFR2_c.237+29879:BICC1inv | Protein Fusion: in frame  {FGFR2:BICC1}	NA
EVT-P-0053822-T01-IM6-51	P-0053822-T01-IM6		FGFR2-BICC1	BICC1	in-frame	five_prime	123243033	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - BICC1 (NM_001080512) fusion: c.2301+179:FGFR2_c.238-1932:BICC1inv | Protein Fusion: in frame  {FGFR2:BICC1}	NA
EVT-P-0021327-T01-IM6-52	P-0021327-T01-IM6		FGFR2-BICC1	BICC1	in-frame	five_prime	123240344	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - BICC1 (NM_001080512) fusion (FGFR2 exons 1-17 fused with BICC1 exons 16-21): c.2302-1613:FGFR2_c.237+32254:BICC1inv | Protein Fusion: in frame  {FGFR2:BICC1}	NA
EVT-P-0060245-T01-IM7-53	P-0060245-T01-IM7		FGFR2-BICC1	BICC1	unknown	five_prime	123239377	18	820	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - BICC1 (NM_001080512) fusion: c.2460:FGFR2_c.1179+1103:BICC1inv | Protein Fusion: mid-exon  {FGFR2:BICC1}	NA
EVT-P-0068033-T01-IM7-54	P-0068033-T01-IM7		FGFR2-BICC1	BICC1	in-frame	five_prime	123239673	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - BICC1 (NM_001080512) fusion: c.2302-138:FGFR2_c.238-40422:BICC1inv | Protein Fusion: in frame  {FGFR2:BICC1}	NA
EVT-P-0039087-T01-IM6-55	P-0039087-T01-IM6		FGFR2-BICC1	BICC1	in-frame	five_prime	123242059	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - BICC1 (NM_001080512) fusion (FGFR2 exons 1-17 fused with BICC1 exons 16-21) : c.2301+1153:FGFR2_c.2181+133:BICC1inv | Protein Fusion: in frame  {FGFR2:BICC1}	NA
EVT-P-0054191-T01-IM6-56	P-0054191-T01-IM6		FGFR2-BICD1	BICD1	in-frame	five_prime	123242849	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - BICD1 (NM_001714) fusion: t(10;12)(q26.13;p11.21)(chr10:g.123242849::chr12:g.32465127) | Protein Fusion: in frame  {FGFR2:BICD1}	NA
EVT-P-0061764-T01-IM7-57	P-0061764-T01-IM7		FGFR2-BNIP2	BNIP2	in-frame	five_prime	123243170	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - BNIP2 (NM_004330) fusion: t(10;15)(q26.13;q22.2)(chr10:g.123243170::chr15:g.59975666) | Protein Fusion: in frame  {FGFR2:BNIP2}	NA
EVT-P-0020135-T01-IM6-58	P-0020135-T01-IM6		FGFR2-BTBD16	BTBD16	out-of-frame	five_prime	123239702	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - BTBD16 (NM_144587) rearrangement: c.2302-167:FGFR2_c.386-107: BTBD16inv | Protein Fusion: out of frame  {FGFR2:BTBD16}	NA
EVT-P-0033652-T01-IM6-59	P-0033652-T01-IM6		FGFR2-CCDC186	CCDC186	in-frame	five_prime	123240830	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - CCDC186(NM_018017) Rearrangement :  c.2302-1295:FGFR2_c.1222-3356:CCDC186del | Protein Fusion: in frame  {FGFR2:CCDC186}	NA
EVT-P-0060582-T01-IM7-60	P-0060582-T01-IM7		FGFR2-CCDC73	CCDC73	in-frame	five_prime	123241248	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - CCDC73 (NM_001008391) fusion: t(10;11)(q26.13;p13)(chr10:g.123241248::chr11:g.32747346) | Protein Fusion: in frame  {FGFR2:CCDC73}	NA
EVT-P-0037574-T01-IM6-61	P-0037574-T01-IM6		FGFR2-CTNNA3	CTNNA3	in-frame	five_prime	123240911	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - CTNNA3 (NM_013266) fusion: c.2302-1376:FGFR2_c.1884+30653:CTNNA3del | Protein Fusion: in frame  {FGFR2:CTNNA3}	NA
EVT-P-0044768-T01-IM6-63	P-0044768-T01-IM6		FGFR2-DIABLO	DIABLO	in-frame	five_prime	123243152	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - DIABLO (NM_019887) fusion: t(10;12)(q26.13;q24.31)(chr10:g.123243152::chr12:g.122708063) | Protein Fusion: in frame  {FGFR2:DIABLO}	NA
EVT-P-0058539-T01-IM6-101	P-0058539-T01-IM6		FGFR2-FOXP1	FOXP1	unknown	five_prime	123239434	18	801	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - FOXP1 (NM_001244814) fusion: t(3;10)(p13;q26.13)(chr3:g.71113500::chr10:g.123239434) | Protein Fusion: mid-exon  {FGFR2:FOXP1}	NA
EVT-P-0061783-T01-IM7-102	P-0061783-T01-IM7		FGFR2-FOXP1	FOXP1	in-frame	five_prime	123241483	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - FOXP1 (NM_001244814) fusion: t(3;10)(p13;q26.13)(chr3:g.71192573::chr10:g.123241483) | Protein Fusion: in frame  {FGFR2:FOXP1}	NA
EVT-P-0055215-T01-IM6-103	P-0055215-T01-IM6		FGFR2-GRID1	GRID1	out-of-frame	five_prime	123323934	4	152	True	lost	0.0	False		Protein tyrosine and serine/threonine kinase		FGFR2 (NM_000141) - GRID1 (NM_017551) rearrangement: c.454+82:FGFR2_c.726+103661:GRID1del | Protein Fusion: out of frame  {FGFR2:GRID1}	NA
EVT-P-0015437-T01-IM6-104	P-0015437-T01-IM6		FGFR2-HSPA12A	HSPA12A	in-frame	five_prime	123242591	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - HSPA12A (NM_025015) rearrangement: c.2301+621:FGFR2_c.663+3346:HSPA12Adel | Protein fusion: in frame (FGFR2-HSPA12A)	NA
EVT-P-0009701-T01-IM5-105	P-0009701-T01-IM5		FGFR2-KCNH7	KCNH7	unknown	five_prime	123239444	18	798	False	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) -  KCNH7 (NM_033272) Rearrangement : t(2,10)(q24.3; q26.13) (chr2:g.163263969::chr10:g.123239444) | Protein fusion: mid-exon (FGFR2-KCNH7)	NA
EVT-P-0008658-T01-IM5-107	P-0008658-T01-IM5		FGFR2-KIAA1217	KIAA1217	in-frame	five_prime	123241193	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - KIAA1217 (NM_019590) Rearrangement: c.2302-1658:FGFR2_c.355-22274:KIAA1217inv | Protein fusion: in frame (FGFR2-KIAA1217)	NA
EVT-P-0034784-T01-IM6-108	P-0034784-T01-IM6		FGFR2-KIAA1217	KIAA1217	in-frame	five_prime	123242254	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - KIAA1217 (NM_019590) fusion: c.2301+958:FGFR2_c.355-49659:KIAA1217inv | Protein Fusion: in frame  {FGFR2:KIAA1217}	NA
EVT-P-0013405-T01-IM5-109	P-0013405-T01-IM5		FGFR2-KIAA1217	KIAA1217	in-frame	five_prime	123241766	17	767	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - KIAA1217 (NM_019590) Rearrangement: c.2301+1446:FGFR2_c.354+73179:KIAA1217inv | Protein fusion: in frame (FGFR2-KIAA1217)	NA
EVT-P-0003660-T01-IM5-110	P-0003660-T01-IM5		FGFR2-KIF14	KIF14	in-frame	five_prime	123240038	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			t(1;10)(q32.1;q26.13)(chr1:g.200555931::chr10:g.123240038) | Protein fusion: in frame (FGFR2-KIF14)	NA
EVT-P-0013241-T01-IM5-111	P-0013241-T01-IM5		FGFR2-KLHL29	KLHL29	unknown	three_prime	123241923	17	767	True	lost	0.0	False		Protein tyrosine and serine/threonine kinase		KLHL29 (NM_052920) - FGFR2 (NM_000141) rearrangement: t(2;10)(p24.1;q26.13)(chr2:g.:23647979::chr10:g.123241923) | Transcript fusion (KLHL29-FGFR2)	NA
EVT-P-0019439-T02-IM6-112	P-0019439-T02-IM6		FGFR2-L3MBTL3	L3MBTL3	in-frame	five_prime	123239680	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - L3MBTL3 (NM_032438) rearrangement: t(6;10)(q23.1;q26.1)(chr6:g.130408449::chr10:g.123239680) | Protein Fusion: in frame  {FGFR2:L3MBTL3}	NA
EVT-P-0011394-T01-IM5-113	P-0011394-T01-IM5		FGFR2-LAMC1	LAMC1	in-frame	five_prime	123240042	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - LAMC1 (NM_002293) rearrangment: t(1;10)(q25.3;q26.13)(chr1:g.183109471::chr10:g.123240042 ) | Protein fusion: in frame (FGFR2-LAMC1)	NA
EVT-P-0064855-T01-IM7-115	P-0064855-T01-IM7		FGFR2-MBIP	MBIP	in-frame	five_prime	123240070	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - MBIP (NM_016586) fusion: t(10;14)(q26.13;q13.3)(chr10:g.123240070::chr14:g.36787130) | Protein Fusion: in frame  {FGFR2:MBIP}	NA
EVT-P-0030844-T01-IM6-116	P-0030844-T01-IM6		FGFR2-MYH15	MYH15	in-frame	five_prime	123240665	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) - MYH15 (NM_014981) rearrangement: t(3;10)(q13.13;q26.13)(chr3:g.108134575::chr10:g.123240665) | Protein Fusion: in frame  {FGFR2:MYH15}	NA
EVT-P-0027623-T01-IM6-117	P-0027623-T01-IM6		FGFR2-MYLK	MYLK	unknown	five_prime	123240959	18	768	True	retained	1.0	False	Protein tyrosine and serine/threonine kinase			FGFR2 (NM_000141) rearrangement: t(3;10)(q21.1;q26.13)(chr3:g.123525612::chr10:g.123240959) | Transcript Fusion {FGFR2:MYLK}	NA
